国家,,,,,,,,,,,,,,
指标名称,人工智能指数:收盘价(前复权),人工智能指数:涨跌幅,人工智能指数:换手率,人工智能指数:换手率,人工智能指数:总市值2,人工智能指数:市盈率PE(TTM),人工智能指数:市净率PB(LF),纳斯达克CTA人工智能和机器人指数:收盘价(前复权),纳斯达克CTA人工智能和机器人指数:涨跌幅,纳斯达克CTA人工智能和机器人指数:换手率,纳斯达克CTA人工智能和机器人指数:股息率(近12个月),纳斯达克CTA人工智能和机器人指数:总市值2,纳斯达克CTA人工智能和机器人指数:市盈率PE(TTM),纳斯达克CTA人工智能和机器人指数:市净率PB(LF)
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,日
单位,元,%,%,%,亿元,倍,倍,美元,%,%,%,亿美元,倍,倍
指标ID,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI
时间区间,2012-12-31:2024-05-10,2013-01-04:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2017-12-18:2024-05-10,2017-12-19:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10
来源,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算
更新时间,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10
2016/10/17,5740.1057,-0.94119833,1.3921,1.3921,5255.240869,46.56290054,5.9762,,,,,,,
2016/10/18,5807.3302,1.17113697,1.9506,1.9506,5302.260694,47.22290039,6.0266,,,,,,,
2016/10/19,5777.8018,-0.50846773,1.6507,1.6507,5288.744212,47.10250092,6.0112,,,,,,,
2016/10/20,5805.9786,0.48767336,1.4253,1.4253,5334.458573,47.50960159,5.9981,,,,,,,
2016/10/21,5762.7183,-0.7450992,1.3943,1.3943,5306.181939,47.1568985,5.9677,,,,,,,
2016/10/24,5804.572,0.72628398,1.5116,1.5116,5330.426571,47.3771019,5.9939,,,,,,,
2016/10/25,5818.0767,0.23265626,1.3927,1.3927,5319.404098,47.36000061,5.9699,,,,,,,
2016/10/26,5800.3226,-0.30515411,1.3981,1.3981,5300.195183,47.56029892,5.9421,,,,,,,
2016/10/27,5791.5529,-0.15119331,0.9948,0.9948,5289.934448,46.57320023,5.9037,,,,,,,
2016/10/28,5747.2755,-0.76451689,1.1896,1.1896,5252.070943,45.22169876,5.8112,,,,,,,
2016/10/31,5735.6578,-0.20214274,0.9123,0.9123,5216.674428,44.75519943,5.7677,,,,,,,
2016/11/1,5807.2895,1.24888378,1.1204,1.1204,5265.123382,45.17079926,5.8212,,,,,,,
2016/11/2,5767.4612,-0.68583287,1.1603,1.1603,5216.028535,44.74959946,5.767,,,,,,,
2016/11/3,5786.6809,0.33324368,1.4244,1.4244,5234.519162,44.90829849,5.7874,,,,,,,
2016/11/4,5818.5496,0.55072503,1.4091,1.4091,5262.970663,45.15240097,5.7398,,,,,,,
2016/11/7,5789.5745,-0.49797805,1.0743,1.0743,5228.599603,44.85749817,5.7023,,,,,,,
2016/11/8,5828.544,0.67309782,1.1174,1.1174,5269.863076,45.21149826,5.7473,,,,,,,
2016/11/9,5770.9936,-0.98738896,1.6375,1.6375,5197.384892,44.58969879,5.6683,,,,,,,
2016/11/10,5837.7553,1.15684932,1.3449,1.3449,5256.211723,45.0943985,5.7324,,,,,,,
2016/11/11,5844.3949,0.1137355,1.3671,1.3671,5246.479685,45.01089859,5.7218,,,,,,,
2016/11/14,5905.4145,1.04407045,1.7444,1.7444,5294.792227,45.42539978,5.7745,,,,,,,
2016/11/15,5964.7561,1.00486765,1.7318,1.7318,5346.368026,45.86790085,5.8308,,,,,,,
2016/11/16,5960.3067,-0.07459484,1.7854,1.7854,5353.083488,45.92549896,5.8381,,,,,,,
2016/11/17,5886.9712,-1.23039809,1.573,1.573,5287.499201,45.3628006,5.7667,,,,,,,
2016/11/18,5892.895,0.1006256,1.1693,1.1693,5296.128467,45.4367981,5.7761,,,,,,,
2016/11/21,5932.4181,0.67069072,1.2018,1.2018,5308.270511,45.54100037,5.7201,,,,,,,
2016/11/22,5962.0602,0.49966303,1.357,1.357,5324.892579,45.68360138,5.738,,,,,,,
2016/11/23,5936.3508,-0.43121671,1.5005,1.5005,5309.669747,45.5530014,5.7216,,,,,,,
2016/11/24,5853.2453,-1.39994254,1.1421,1.1421,5260.804964,45.13380051,5.669,,,,,,,
2016/11/25,5912.6496,1.0148951,1.3439,1.3439,5309.1174,45.5483017,5.721,,,,,,,
2016/11/28,5884.2855,-0.47971894,1.0493,1.0493,5306.236593,45.52360153,5.7179,,,,,,,
2016/11/29,5820.7284,-1.08011584,1.275,1.275,5302.221311,45.48910141,5.7136,,,,,,,
2016/11/30,5847.0292,0.45184723,1.2379,1.2379,5302.090128,45.48799896,5.7134,,,,,,,
2016/12/1,5837.761,-0.15851127,1.043,1.043,5316.148683,45.60860062,5.7286,,,,,,,
2016/12/2,5697.5445,-2.40188833,1.2228,1.2228,5213.524025,44.72809982,5.6153,,,,,,,
2016/12/5,5701.4736,0.06896129,0.8151,0.8151,5228.666508,44.85810089,5.6195,,,,,,,
2016/12/6,5696.3792,-0.08935234,0.6972,0.6972,5219.562645,44.77999878,5.6098,,,,,,,
2016/12/7,5734.6969,0.67266765,0.7673,0.7673,5222.177688,44.80239868,5.6126,,,,,,,
2016/12/8,5681.3466,-0.93030723,0.7832,0.7832,5174.474533,44.39310074,5.5613,,,,,,,
2016/12/9,5643.4799,-0.66650924,0.8831,0.8831,5157.373548,44.24639893,5.522,,,,,,,
2016/12/12,5306.4834,-5.97143085,1.6148,1.6148,4879.402423,41.86159897,5.2244,,,,,,,
2016/12/13,5270.1387,-0.68491122,0.9663,0.9663,4861.784466,41.71049881,5.2055,,,,,,,
2016/12/14,5201.6231,-1.30007205,0.7573,0.7573,4809.380186,41.26089859,5.1494,,,,,,,
2016/12/15,5249.3541,0.91761743,0.7474,0.7474,4849.343515,41.60380173,5.1922,,,,,,,
2016/12/16,5309.6091,1.1478555,0.7766,0.7766,4877.799717,41.84790039,5.2198,,,,,,,
2016/12/19,5246.6401,-1.18594418,0.6019,0.6019,4809.763608,41.2641983,5.147,,,,,,,
2016/12/20,5252.9058,0.1194231,0.5156,0.5156,4798.547031,41.16799927,5.154,,,,,,,
2016/12/21,5302.5528,0.94513402,0.6555,0.6555,4823.753031,41.38420105,5.1811,,,,,,,
2016/12/22,5305.9751,0.06454061,0.6644,0.6644,4808.411686,41.25260162,5.1646,,,,,,,
2016/12/23,5272.3341,-0.63402107,0.8068,0.8068,4807.42641,41.24409866,5.1636,,,,,,,
2016/12/26,5285.7308,0.25409429,0.6862,0.6862,4795.277987,41.13990021,5.1505,,,,,,,
2016/12/27,5264.3204,-0.40506036,0.5327,0.5327,4795.464923,41.14149857,5.1507,,,,,,,
2016/12/28,5254.1641,-0.19292709,0.5289,0.5289,4816.290251,41.32020187,5.1731,,,,,,,
2016/12/29,5246.0935,-0.15360388,0.5775,0.5775,4827.090045,41.41279984,5.1847,,,,,,,
2016/12/30,5223.3563,-0.43341202,0.5511,0.5511,4826.142092,41.40470123,5.1775,,,,,,,
2017/1/3,5267.4208,0.8436051,0.5562,0.5562,4875.360289,41.82699966,5.2303,,,,,,,
2017/1/4,5315.2464,0.907951,0.8613,0.8613,4902.316233,42.05820084,5.2592,,,,,,,
2017/1/5,5351.7446,0.68666995,0.7808,0.7808,4913.045721,42.15029907,5.2708,,,,,,,
2017/1/6,5246.3935,-1.96853751,1.0245,1.0245,4830.189457,41.43939972,5.1819,,,,,,,
2017/1/9,5253.9604,0.14423051,0.8433,0.8433,4841.64977,41.53770065,5.1942,,,,,,,
2017/1/10,5219.1455,-0.66264108,0.7533,0.7533,4840.006117,41.52360153,5.1924,,,,,,,
2017/1/11,5196.8002,-0.42814097,0.8908,0.8908,4822.755366,41.37559891,5.1739,,,,,,,
2017/1/12,5153.4464,-0.83424027,0.7212,0.7212,4773.970621,40.95709991,5.1216,,,,,,,
2017/1/13,5027.1608,-2.45050768,0.9474,0.9474,4704.105651,40.35770035,5.0466,,,,,,,
2017/1/16,4762.5792,-5.26304231,1.3391,1.3391,4534.62877,38.90370178,4.8648,,,,,,,
2017/1/17,4874.5627,2.35132048,1.0594,1.0594,4616.38172,39.60509872,4.9526,,,,,,,
2017/1/18,4808.0773,-1.36392542,0.8197,0.8197,4605.70824,39.51350021,4.9412,,,,,,,
2017/1/19,4823.0969,0.31238266,0.7714,0.7714,4609.820684,39.54880142,4.9456,,,,,,,
2017/1/20,4927.746,2.16974907,1.0616,1.0616,4692.284378,40.25630188,5.0341,,,,,,,
2017/1/23,4980.9973,1.08064214,0.918,0.918,4725.8277,40.54410172,5.0701,,,,,,,
2017/1/24,4979.741,-0.02522186,0.8842,0.8842,4745.409268,40.71210098,5.0911,,,,,,,
2017/1/25,5001.6047,0.43905295,0.8625,0.8625,4782.919658,41.03390121,5.1313,,,,,,,
2017/1/26,5037.0924,0.70952628,0.6482,0.6482,4809.723749,41.26380157,5.1601,,,,,,,
2017/2/3,5055.2877,0.36122625,0.7534,0.7534,4847.003188,41.58369827,5.2001,,,,,,,
2017/2/6,5124.582,1.37072911,1.0545,1.0545,4878.464749,41.85359955,5.2338,,,,,,,
2017/2/7,5086.0372,-0.75215501,0.8527,0.8527,4849.886811,41.60839844,5.2031,,,,,,,
2017/2/8,5132.4424,0.91240387,0.9014,0.9014,4920.612616,42.21519852,5.2734,,,,,,,
2017/2/9,5174.1181,0.81200522,0.9365,0.9365,4930.634077,42.30120087,5.2842,,,,,,,
2017/2/10,5138.1011,-0.6960993,0.8372,0.8372,4897.398306,42.01599884,5.2486,,,,,,,
2017/2/13,5141.5513,0.06714932,0.8086,0.8086,4953.844306,42.50030136,5.3147,,,,,,,
2017/2/14,5130.072,-0.2232653,0.684,0.684,4948.338191,42.4530983,5.3088,,,,,,,
2017/2/15,5085.2419,-0.87386883,0.8001,0.8001,4918.779308,42.19950104,5.2771,,,,,,,
2017/2/16,5100.655,0.30309473,0.7403,0.7403,4980.585957,42.72969818,5.3434,,,,,,,
2017/2/17,5042.9785,-1.13076654,0.8238,0.8238,4958.586297,40.90940094,5.1647,,,,,,,
2017/2/20,5088.162,0.89596852,0.8235,0.8235,5016.011929,41.3832016,5.2245,,,,,,,
2017/2/21,5189.1738,1.9852316,1.4576,1.4576,5079.746027,41.9090004,5.2909,,,,,,,
2017/2/22,5188.7917,-0.00736341,1.1766,1.1766,5094.38593,42.02980042,5.3062,,,,,,,
2017/2/23,5197.8342,0.17426986,0.9939,0.9939,5107.103365,42.21870041,5.3191,,,,,,,
2017/2/24,5239.4939,0.80148189,1.1017,1.1017,5103.86686,42.13539886,5.3145,,,,,,,
2017/2/27,5203.0545,-0.69547557,1.1185,1.1185,5067.508195,41.61700058,5.2683,,,,,,,
2017/2/28,5222.7843,0.37919649,0.9101,0.9101,5074.368443,44.11190033,5.2431,,,,,,,
2017/3/1,5225.6287,0.05446137,1.2435,1.2435,5076.502961,44.13050079,5.2453,,,,,,,
2017/3/2,5172.0783,-1.02476473,1.1371,1.1371,5071.567157,44.08760071,5.2402,,,,,,,
2017/3/3,5202.1652,0.5817178,1.0606,1.0606,5113.164806,44.44919968,5.2832,,,,,,,
2017/3/6,5356.03,2.95770692,2.1521,2.1521,5218.814197,45.36759949,5.3924,,,,,,,
2017/3/7,5471.814,2.1617504,3.3641,3.3641,5320.543344,46.25189972,5.4975,,,,,,,
2017/3/8,5401.5247,-1.28457035,2.0456,2.0456,5267.073869,45.78710175,5.4401,,,,,,,
2017/3/9,5451.6289,0.92759365,2.4484,2.4484,5294.469021,46.02529907,5.4684,,,,,,,
2017/3/10,5440.14,-0.21074252,1.5681,1.5681,5330.17425,46.33240128,5.5052,,,,,,,
2017/3/13,5495.6316,1.02003993,1.9722,1.9722,5403.097281,46.96620178,5.5805,,,,,,,
2017/3/14,5529.4965,0.61621489,2.1729,2.1729,5418.038262,47.09609985,5.596,,,,,,,
2017/3/15,5481.4015,-0.86978986,1.4597,1.4597,5381.189922,46.7757988,5.5579,,,,,,,
2017/3/16,5539.0272,1.051295,1.5876,1.5876,5444.258725,47.32400131,5.623,,,,,,,
2017/3/17,5532.1487,-0.12418246,2.3788,2.3788,5411.118269,47.0359993,5.6048,,,,,,,
2017/3/20,5517.0915,-0.27217634,1.9099,1.9099,5398.96877,46.93030167,5.5922,,,,,,,
2017/3/21,5510.4302,-0.12073934,1.8114,1.8114,5441.963463,47.28239822,5.6385,,,,,,,
2017/3/22,5494.6805,-0.28581616,1.894,1.894,5494.718353,47.74069977,5.6931,,,,,,,
2017/3/23,5465.783,-0.52591775,1.7124,1.7124,5473.864334,47.56280136,5.6714,,,,,,,
2017/3/24,5486.4878,0.37880757,1.4963,1.4963,5558.801714,48.30080032,5.7594,,,,,,,
2017/3/27,5521.5037,0.63822068,2.0029,2.0029,5566.231212,48.29180145,5.7628,,,,,,,
2017/3/28,5484.8632,-0.6635964,1.4031,1.4031,5531.689942,48.00740051,5.7253,,,,,,,
2017/3/29,5446.0508,-0.70762749,1.7651,1.7651,5507.154855,47.79449844,5.6999,,,,,,,
2017/3/30,5342.5834,-1.89986109,2.3107,2.3107,5389.636149,46.79700089,5.5786,,,,,,,
2017/3/31,5360.5275,0.33586935,1.6918,1.6918,5412.265587,46.91889954,5.5928,,,,,,,
2017/4/5,5499.0519,2.58415613,2.1883,2.1883,5504.158797,47.71559906,5.6877,,,,,,,
2017/4/6,5499.4216,0.00672298,1.9256,1.9256,5514.200912,47.80260086,5.6981,,,,,,,
2017/4/7,5502.647,0.0586498,1.7262,1.7262,5532.81476,47.9640007,5.7174,,,,,,,
2017/4/10,5361.5688,-2.56382428,2.0871,2.0871,5430.79491,47.07960129,5.6119,,,,,,,
2017/4/11,5444.1668,1.54055656,1.8762,1.8762,5459.895221,47.33380127,5.642,,,,,,,
2017/4/12,5349.7753,-1.73380985,1.4115,1.4115,5390.896964,46.73559952,5.5707,,,,,,,
2017/4/13,5365.0085,0.28474467,0.9498,0.9498,5424.043406,47.02289963,5.605,,,,,,,
2017/4/14,5286.0639,-1.47147204,1.2105,1.2105,5394.676973,45.40800095,5.4883,,,,,,,
2017/4/17,5222.9682,-1.19362348,0.9974,0.9974,5483.361782,45.58390045,5.4645,,,,,,,
2017/4/18,5112.0062,-2.12450078,1.3566,1.3566,5476.061768,45.44079971,5.4194,,,,,,,
2017/4/19,5082.9383,-0.5686202,1.2013,1.2013,5477.459966,45.45240021,5.4208,,,,,,,
2017/4/20,5054.4908,-0.55966644,1.1256,1.1256,5551.745652,46.15660095,5.6256,,,,,,,
2017/4/21,5025.0896,-0.58168471,0.7661,0.7661,5553.024766,46.16719818,5.6715,,,,,,,
2017/4/24,4901.7472,-2.45453136,1.1868,1.1868,5473.927269,45.50130081,5.5729,,,,,,,
2017/4/25,4908.9011,0.14594592,1.1893,1.1893,5562.164815,47.14440155,5.6407,,,,,,,
2017/4/26,4918.2139,0.18971252,1.0307,1.0307,5581.785558,46.90309906,5.6413,,,,,,,
2017/4/27,4956.8382,0.78533185,1.4864,1.4864,5556.655313,46.47230148,5.62,,,,,,,
2017/4/28,4984.7174,0.56243918,0.9911,0.9911,5567.222075,47.29199982,5.6996,,,,,,,
2017/5/2,4975.0628,-0.193684,0.8192,0.8192,5515.6857,46.97249985,5.6413,,,,,,,
2017/5/3,4998.994,0.48102307,1.0648,1.0648,5550.293679,47.26720047,5.6767,,,,,,,
2017/5/4,4969.0324,-0.59935259,0.9051,0.9051,5598.389714,47.67679977,5.7259,,,,,,,
2017/5/5,4915.248,-1.08239182,0.9898,0.9898,5545.214251,47.22389984,5.6715,,,,,,,
2017/5/8,4888.3475,-0.54728673,1.0439,1.0439,5440.404711,46.33140182,5.5643,,,,,,,
2017/5/9,4892.7252,0.08955378,1.0759,1.0759,5487.405073,46.73160172,5.6124,,,,,,,
2017/5/10,4815.2658,-1.58315452,1.3205,1.3205,5559.182105,47.34289932,5.6872,,,,,,,
2017/5/11,4747.9163,-1.3986663,1.7568,1.7568,5531.383309,47.10620117,5.6617,,,,,,,
2017/5/12,4733.4504,-0.30467892,1.166,1.166,5542.785052,47.20330048,5.6748,,,,,,,
2017/5/15,4841.7229,2.28739061,1.6042,1.6042,5676.139882,48.33890152,5.8113,,,,,,,
2017/5/16,4944.7552,2.12800902,1.6097,1.6097,5774.51623,49.17670059,6.1442,,,,,,,
2017/5/17,4935.3869,-0.18945933,1.5028,1.5028,5679.7387,48.36959839,6.0448,,,,,,,
2017/5/18,4921.1921,-0.28761271,1.2166,1.2166,5713.368086,48.65599823,6.0288,,,,,,,
2017/5/19,4923.1696,0.04018335,1.3644,1.3644,5735.953653,48.84830093,6.0536,,,,,,,
2017/5/22,4859.0125,-1.30316656,1.5046,1.5046,5815.023278,49.52170181,6.1371,,,,,,,
2017/5/23,4650.1844,-4.29774774,1.5412,1.5412,5693.392296,48.48590088,6.0087,,,,,,,
2017/5/24,4690.0065,0.85635529,1.2049,1.2049,5707.10752,48.60269928,6.0232,,,,,,,
2017/5/25,4746.3346,1.20102392,1.5034,1.5034,5699.579107,48.53850174,6.0152,,,,,,,
2017/5/26,4736.7367,-0.2022171,1.3678,1.3678,5649.988383,48.11619949,5.9733,,,,,,,
2017/5/31,4708.4709,-0.59673572,1.3598,1.3598,5612.736119,47.79899979,5.9381,,,,,,,
2017/6/1,4548.6236,-3.39488771,1.5013,1.5013,5658.356079,48.1875,5.987,,,,,,,
2017/6/2,4637.9912,1.96471741,1.1871,1.1871,5702.911577,48.56689835,6.0341,,,,,,,
2017/6/5,4669.478,0.67888874,1.0118,1.0118,5733.451987,48.82699966,6.0665,,,,,,,
2017/6/6,4707.631,0.81707206,0.9537,0.9537,5810.535152,49.48350143,6.1513,,,,,,,
2017/6/7,4821.0421,2.40909069,1.4121,1.4121,5964.850141,50.79759979,6.3146,,,,,,,
2017/6/8,4810.4925,-0.21882406,1.0825,1.0825,5950.2758,50.67350006,6.3025,,,,,,,
2017/6/9,4808.6454,-0.03839732,1.0744,1.0744,6101.830113,51.96419907,6.4644,,,,,,,
2017/6/12,4693.6857,-2.39068782,0.9739,0.9739,5980.307142,50.9292984,6.3457,,,,,,,
2017/6/13,4777.9059,1.79432977,0.9233,0.9233,6032.107217,51.37039948,6.4006,,,,,,,
2017/6/14,4761.2749,-0.34808136,0.9759,0.9759,5890.439423,50.16389847,6.2526,,,,,,,
2017/6/15,4848.825,1.83879532,1.5466,1.5466,5942.874529,50.61050034,6.3082,,,,,,,
2017/6/16,4841.3714,-0.15371972,1.1166,1.1166,5966.644773,50.81290054,6.3334,,,,,,,
2017/6/19,4880.2513,0.80307617,1.0361,1.0361,5965.248831,50.80099869,6.332,,,,,,,
2017/6/20,4872.6802,-0.1551375,1.0853,1.0853,5950.25786,50.67340088,6.316,,,,,,,
2017/6/21,4879.9687,0.14957887,1.3633,1.3633,6130.341187,52.20700073,6.5072,,,,,,,
2017/6/22,4837.7427,-0.86529244,1.8796,1.8796,6133.930047,52.23749924,6.4587,,,,,,,
2017/6/23,4812.0189,-0.53173146,1.3842,1.3842,6172.247504,52.56389999,6.501,,,,,,,
2017/6/26,4879.9957,1.41264616,1.4854,1.4854,6273.697163,53.42779922,6.6079,,,,,,,
2017/6/27,4877.4669,-0.05181972,1.1784,1.1784,6235.136041,53.09939957,6.5673,,,,,,,
2017/6/28,4851.2848,-0.53679708,1.395,1.395,6202.662102,52.82289886,6.5331,,,,,,,
2017/6/29,4941.2364,1.85418098,2.0247,2.0247,6393.368568,54.4469986,6.7339,,,,,,,
2017/6/30,4922.0233,-0.38883183,1.3674,1.3674,6362.033016,54.18009949,6.702,,,,,,,
2017/7/3,5001.9206,1.62326131,2.0417,2.0417,6352.143757,54.09590149,6.6916,,,,,,,
2017/7/4,4998.6973,-0.06444125,1.8605,1.8605,6250.234712,53.22800064,6.5842,,,,,,,
2017/7/5,5049.6288,1.01889546,1.8927,1.8927,6322.289453,53.84159851,6.6601,,,,,,,
2017/7/6,5042.4837,-0.14149753,2.1664,2.1664,6313.610375,53.7677002,6.651,,,,,,,
2017/7/7,5034.0403,-0.16744526,1.6046,1.6046,6252.129266,53.24409866,6.5862,,,,,,,
2017/7/10,4978.4121,-1.10504082,1.6258,1.6258,6149.03393,52.36619949,6.4776,,,,,,,
2017/7/11,4882.0052,-1.93649899,1.9969,1.9969,6155.01582,52.417099,6.4839,,,,,,,
2017/7/12,4883.7554,0.03585002,1.7628,1.7628,6076.172416,51.74570084,6.4008,,,,,,,
2017/7/13,4869.4947,-0.29200275,1.3861,1.3861,6105.242484,51.99319839,6.4327,,,,,,,
2017/7/14,4822.4302,-0.96651712,1.0623,1.0623,6070.498561,51.69739914,6.3961,,,,,,,
2017/7/17,4508.5674,-6.50839488,1.9059,1.9059,5859.941184,49.90420151,6.1743,,,,,,,
2017/7/18,4535.7386,0.60265707,1.3696,1.3696,5793.157251,49.33549881,6.1039,,,,,,,
2017/7/19,4596.3285,1.33583315,1.4354,1.4354,5963.365603,50.78499985,6.2832,,,,,,,
2017/7/20,4647.2891,1.10872406,1.787,1.787,6041.51739,51.45050049,6.3656,,,,,,,
2017/7/21,4698.8683,1.10987715,2.1976,2.1976,6117.546148,52.09799957,6.4457,,,,,,,
2017/7/24,4719.5978,0.44115942,1.5578,1.5578,6122.349372,50.64030075,6.2237,,,,,,,
2017/7/25,4698.6203,-0.44447643,1.3272,1.3272,6089.045774,50.17660141,6.1817,,,,,,,
2017/7/26,4702.5133,0.08285411,1.4605,1.4605,6044.380771,49.80849838,6.1327,,,,,,,
2017/7/27,4912.3809,4.46288158,2.7072,2.7072,6301.568065,51.89960098,6.3928,,,,,,,
2017/7/28,4877.3089,-0.71395115,2.2729,2.2729,6261.558447,51.57009888,6.3522,,,,,,,
2017/7/31,4895.4155,0.37124161,1.8994,1.8994,6281.600159,51.68500137,6.3724,,,,,,,
2017/8/1,4924.5752,0.59565322,1.7844,1.7844,6281.347968,51.68289948,6.3722,,,,,,,
2017/8/2,4840.5233,-1.70678478,1.5894,1.5894,6212.202012,51.11399841,6.302,,,,,,,
2017/8/3,4843.8659,0.06905452,1.8033,1.8033,6089.112028,50.1012001,5.9948,,,,,,,
2017/8/4,4818.487,-0.52393895,1.3747,1.3747,6074.34594,49.97969818,5.9803,,,,,,,
2017/8/7,4839.5982,0.43812923,1.2036,1.2036,6114.941636,50.31380081,6.0203,,,,,,,
2017/8/8,4903.9141,1.32895123,1.7139,1.7139,6166.226308,50.7356987,6.0708,,,,,,,
2017/8/9,4892.5906,-0.23090739,1.3239,1.3239,6200.18768,50.99959946,6.1028,,,,,,,
2017/8/10,4849.7682,-0.87525002,1.6644,1.6644,6214.717248,51.69129944,6.0758,,,,,,,
2017/8/11,4801.2604,-1.00020863,1.3345,1.3345,6151.359907,51.10770035,6.0243,,,,,,,
2017/8/14,4968.1767,3.47651004,2.1002,2.1002,6393.514074,53.11959839,6.2614,,,,,,,
2017/8/15,5002.7347,0.69558718,1.9088,1.9088,6511.613495,53.97280121,6.3464,,,,,,,
2017/8/16,5127.9794,2.50352472,3.1357,3.1357,6728.4045,55.77000046,6.5572,,,,,,,
2017/8/17,5280.8229,2.98057945,4.6022,4.6022,6829.749338,56.61000061,6.6559,,,,,,,
2017/8/18,5247.4626,-0.63172541,3.2713,3.2713,7075.595677,58.66410065,6.7297,,,,,,,
2017/8/21,5331.3167,1.59799329,2.8354,2.8354,7157.829417,59.34590149,6.8079,,,,,,,
2017/8/22,5284.7006,-0.8743825,3.0966,3.0966,7112.698933,59.05730057,6.7612,,,,,,,
2017/8/23,5290.0545,0.10130943,2.6683,2.6683,7067.200256,58.96429825,6.7077,,,,,,,
2017/8/24,5213.9206,-1.43918933,2.192,2.192,6969.299632,58.09859848,6.6128,,,,,,,
2017/8/25,5321.6826,2.06681322,2.3586,2.3586,7119.368168,59.22990036,6.749,,,,,,,
2017/8/28,5435.1779,2.13269578,4.1168,4.1168,7226.873539,60.1242981,6.8579,,,,,,,
2017/8/29,5373.316,-1.13817618,2.6795,2.6795,7155.499628,58.06029892,6.7532,,,,,,,
2017/8/30,5436.9853,1.18491635,2.4124,2.4124,7203.852821,58.45259857,6.792,,,,,,,
2017/8/31,5484.9995,0.88310336,2.5086,2.5086,7276.215591,58.65459824,6.8488,,,,,,,
2017/9/1,5640.3744,2.83272405,3.6047,3.6047,7467.53392,60.19689941,7.0289,,,,,,,
2017/9/4,5789.5264,2.64436347,4.4848,4.4848,7942.444822,62.417099,7.2053,,,,,,,
2017/9/5,5792.7763,0.05613413,3.2654,3.2654,7930.928348,62.32659912,7.1949,,,,,,,
2017/9/6,5885.1979,1.59546296,3.2794,3.2794,7945.507881,62.44110107,7.2081,,,,,,,
2017/9/7,5760.8824,-2.11234188,3.7034,3.7034,7813.60699,61.40459824,7.0884,,,,,,,
2017/9/8,5701.5433,-1.03003491,2.661,2.661,7706.20585,60.5605011,6.991,,,,,,,
2017/9/11,5727.1379,0.44890653,2.078,2.078,7682.048576,60.37070084,6.9691,,,,,,,
2017/9/12,5796.7481,1.2154448,3.773,3.773,7763.693982,61.01229858,7.043,,,,,,,
2017/9/13,5737.7113,-1.01844688,2.1899,2.1899,7743.314815,60.85219955,7.0245,,,,,,,
2017/9/14,5727.6685,-0.17503146,2.4732,2.4732,7666.429084,60.2478981,6.9548,,,,,,,
2017/9/15,5658.5856,-1.20612602,2.1792,2.1792,8002.038505,57.52370071,6.6197,,,,,,,
2017/9/18,5739.8029,1.4352933,2.085,2.085,8037.300236,57.77719879,6.6491,,,,,,,
2017/9/19,5692.6628,-0.8212843,2.2897,2.2897,8018.139498,57.63949966,6.6333,,,,,,,
2017/9/20,5798.9341,1.86681178,2.1671,2.1671,8106.938636,58.27780151,6.7068,,,,,,,
2017/9/21,5678.0829,-2.08402437,2.2187,2.2187,8060.682396,57.94530106,6.6685,,,,,,,
2017/9/22,5622.2618,-0.98309766,1.7811,1.7811,7992.379315,57.45429993,6.612,,,,,,,
2017/9/25,5544.9344,-1.37537886,1.432,1.432,7858.325705,56.49060059,6.5011,,,,,,,
2017/9/26,5528.898,-0.28920811,1.4234,1.4234,7803.644465,56.09759903,6.4558,,,,,,,
2017/9/27,5585.587,1.02532186,1.5014,1.5014,7832.836281,56.30739975,6.48,,,,,,,
2017/9/28,5579.3318,-0.11198823,2.0525,2.0525,7883.447895,56.6711998,6.5219,,,,,,,
2017/9/29,5580.8522,0.02725058,1.5385,1.5385,7947.490103,57.13159943,6.5744,,,,,,,
2017/10/9,5728.9745,2.65411616,2.2567,2.2567,8086.133332,58.12829971,6.6891,,,,,,,
2017/10/10,5808.8401,1.3940645,2.3756,2.3756,8193.023215,58.89670181,6.7775,,,,,,,
2017/10/11,5711.3813,-1.67776696,2.5768,2.5768,8293.339898,59.61780167,6.8605,,,,,,,
2017/10/12,5731.8314,0.35805874,2.1503,2.1503,8321.539588,59.82049942,6.8838,,,,,,,
2017/10/13,5722.876,-0.15623977,2.0115,2.0115,8347.993722,60.01070023,6.9057,,,,,,,
2017/10/16,5610.4576,-1.96436896,2.322,2.322,8356.510609,60.07189941,6.9127,,,,,,,
2017/10/17,5542.2559,-1.21561742,1.6273,1.6273,8241.390127,59.24440002,6.8175,,,,,,,
